,product_code,product_name
4112,870240,MOTOR VEHICLES FOR TRANSPORT OF 10 OR MORE WITH ONLY ELECTRIC MOTOR FOR PROPULSION
4113,960990,"WRITING OR DRAWING CHALKS, PASTELS, CRAYONS, ETC., NESOI"
4114,811229,"CHROMIUM AND ARTICLES THEREOF, NESOI"
4115,850680,"PRIMARY CELLS AND PRIMARY BATTERIES, N.E.S.O.I."
4116,821193,"KNIVES HAVING OTHER THAN FIXED BLADES, AND PARTS THEREOF (EXCEPT BLADES), OF BASE METAL"
4117,847130,"PORTABLE DIGTL AUTOMATIC DATA PROCESSING MACHINES, WEIGHT NOT MORE THAN 10 KG, CONSISTING OF AT LEAST A CENTRAL PROCESSING UNIT, KEYBOARD & A DISPLAY"
4118,845020,"HOUSEHOLD- OR LAUNDRY-TYPE WASHING MACHINES, WITH A DRY LINEN CAPACITY EXCEEDING 10 KG"
4119,848049,"MOLDS FOR METAL OR METAL CARBIDES, OTHER THAN INJECTION OR COMPRESSION TYPES"
4120,611011,"SWEATERS, PULLOVERS, SWEATSHIRTS, WAISTCOATS (VESTS), AND SIMILAR ARTICLES KNITTED OR CROCHETED, OF WOOL"
4121,721049,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, NOT CORRUGATED, 600 MM OR MORE WIDE, PLATED OR COATED WITH ZINC OTHER THAN ELECTROLYTICALLY"
4122,680919,"PANELS, SHEETS, TILES AND SIMILAR ARTICLES, NOT ORNAMENTED, OF PLASTER OR COMPOSITIONS BASED ON PLASTER, NESOI"
4123,440929,"NONCONIFEROUS WOOD, EXCLUDING BAMBOO, CONTINUOUSLY SHAPED ALONG ANY OF ITS EDGES, ENDS OR FACES"
4124,440395,"WOOD IN THE ROUGH OF BIRCH, OF WHICH ANY CROSS-SECTION DIMENSION IS 15CM OR MORE"
4125,560221,"FELT NESOI, NOT IMPREGNATED, COATED, COVERED OR LAMINATED, OF WOOL OR FINE ANIMAL HAIR"
4126,890310,"INFLATABLE YACHTS AND VESSELS FOR PLEASURE OR SPORTS, INCLUDING INFLATABLE ROW BOATS AND CANOES"
4127,900669,"PHOTOGRAPHIC FLASHLIGHT APPARATUS, NESOI"
4128,960110,WORKED IVORY AND ARTICLES OF IVORY
4129,903220,MANOSTATS
4130,903281,HYDRAULIC OR PNEUMATIC AUTOMATIC REGULATING OR CONTROLLING INSTRUMENTS AND APPARATUS
4131,910229,"WRIST WATCHES, NOT BATTERY POWERED, WITH CASES OF MATERIALS (EXCEPT OF OR CLAD WITH PRECIOUS METAL) NESOI, WITHOUT AUTOMATIC WINDING"
4132,846490,"MACHINE TOOLS FOR WORKING STONE, CERAMICS, CONCRETE, ASBESTOS-CEMENT OR LIKE MINERAL MATERIALS OR FOR COLD WORKING GLASS, NESOI"
4133,830520,"STAPLES IN STRIPS, OF BASE METAL"
4134,843231,"NO-TILL DIRECT SEEDERS, PLANTERS AND TRANSPLANTERS"
4135,840733,"SPARK-IGNITION RECIPROCATING PISTON ENGINES FOR PROPULSION OF VEHICLES EXCEPT RAIL OR TRAMWAY STOCK, OVER 250 BUT NOT OVER 1,000 CC CYLINDER CAPACITY"
4136,841840,"FREEZERS, UPRIGHT TYPE, CAPACITY NOT EXCEEDING 900 LITERS"
4137,021019,"MEAT OF SWINE, NESOI, SALTED, IN BRINE, DRIED OR SMOKED"
4138,010130,"ASSES, LIVE"
4139,070110,"POTATOES, SEED, FRESH OR CHILLED"
4140,071350,"BROAD BEANS (VICIA FABA VAR. MAJOR) AND HORSE BEANS (VICIA FABA VAR. EQUINA AND VICIA FABA VAR. MINOR), DRIED SHELLED, INCLUDING SEED"
4141,284290,"SALTS OF INORGANIC ACIDS OR PEROXOACIDS, EXCLUDING AZIDES, NESOI"
4142,350290,"ALBUMINS, ALBUMINATES AND OTHER ALBUMIN DERIVATIVES, NESOI"
4143,380590,"TERPENIC OILS NESOI, CRUDE DIPENTENE, AND CRUDE PARA-CYMENE, NESOI"
4144,392112,"PLATES, SHEETS, FILM, FOIL AND STRIP OF PLASTICS NESOI, CELLULAR POLYMERS OF VINYL CHLORIDE"
4145,400610,"CAMEL-BACK STRIPS FOR RETREADING RUBBER TIRES, OF UNVULCANIZED RUBBER"
4146,621210,"BRASSIERES, WHETHER OR NOT KNITTED OR CROCHETED"
4147,731822,"WASHERS, OTHER THAN LOCK WASHERS, OF IRON OR STEEL"
4148,711100,"BASE METALS, SILVER OR GOLD, CLAD WITH PLATINUM, NOT FURTHER WORKED THAN SEMIMANUFACTURED"
4149,720292,FERROVANADIUM
4150,720918,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH 600MM OR MORE, IN COILS, COLD-ROLLED WORKED ONLY, OF A THICKNESS OF LESS THAN 0.5 MM"
4151,681299,FABRICATED ASBESTOS FIBERS; MIXTURES WITH A BASIS OF ASBESTOS OR WITH A BASIS OF ASBESTOS AND MAGNESIUM CARBONATE; ARTICLES OF SUCH MIXTURES ETC NESOI
4152,540500,"ARTIFICIAL MONOFILAMENT OF 67 DECITEX OR MORE, WITH NO CROSS-SECTIONAL DIMENSION OVER 1 MM; STRIP ETC. OF ARTIFICIAL TEXTILE NOT OVER 5 MM IN WIDTH"
4153,520411,"COTTON SEWING THREAD, NOT PUT UP FOR RETAIL SALE, CONTAINING 85% OR MORE BY WEIGHT OF COTTON"
4154,540772,"WOVEN FABRICS OF SYNTHETIC FILAMENTS NESOI, 85% OR MORE BY WEIGHT OF SYNTHETIC FILAMENTS EXCEPT POLYAMIDES AND POLYESTERS, DYED"
4155,450200,"NATURAL CORK, DEBACKED OR ROUGHLY SQUARED, OR RECTANGULAR (OR SQUARE) BLOCKS, PLATES, SHEETS OR STRIP, AND SHARP-EDGED BLANKS FOR CORKS OR STOPPERS"
4156,551422,"WOVEN FABRICS OF POLYESTER STAPLE FIBERS, UNDER 85% (WT.) OF SUCH FIBERS, DYED, 3- OR 4-THREAD OR CROSS TWILL, MIXED WITH COTTON, OVER 170 G/M2"
4157,521051,"WOVEN FABRICS OF COTTON, LESS THAN 85% COTTON BY WEIGHT, MIXED MAINLY WITH MANMADE FIBERS, PRINTED, PLAIN WEAVE, WEIGHING NOT OVER 200 G/M2"
4158,902300,"INSTRUMENTS, APPARATUS AND MODELS, DESIGNED FOR DEMONSTRATIONAL PURPOSES, UNSUITABLE FOR OTHER USES, AND PARTS AND ACCESSORIES THEREOF"
4159,841920,"MEDICAL, SURGICAL OR LABORATORY STERILIZERS"
4160,820900,"PLATES, STICKS, TIPS AND THE LIKE FOR TOOLS, UNMOUNTED, OF CERMETS"
4161,830210,"HINGES, AND PARTS THEREOF, OF BASE METAL"
4162,830710,"FLEXIBLE TUBING, OF IRON OR STEEL"
4163,851989,"SOUND RECORDING OR REPRODUCING APPARATUS, NESOI"
4164,843860,"MACHINERY FOR THE PREPARATION OF FRUITS, NUTS OR VEGETABLES"
4165,853610,"FUSES FOR ELECTRICAL APPARATUS FOR A VOLTAGE NOT EXCEEDING 1,000 V"
4166,853641,RELAYS FOR A VOLTAGE NOT EXCEEDING 60 V
4167,090411,"PEPPER OF THE GENUS PIPER (BLACK AND WHITE), NEITHER CRUSHED NOR GROUND"
4168,100191,"WHEAT AND MESLIN SEED, NOT DURUM WHEAT SEED"
4169,150910,"OLIVE OIL AND ITS FRACTIONS, VIRGIN, NOT CHEMICALLY MODIFIED"
4170,160530,"LOBSTER, PREPARED OR PRESERVED, INCLUDING PRODUCTS CONTAINING FISH MEAT"
4171,200899,"FRUIT AND OTHER EDIBLE PARTS OF PLANTS, NESOI, PREPARED OR PRESERVED, WHETHER OR NOT CONTAINING ADDED SWEETENING OR SPIRIT, NESOI"
4172,230500,"PEANUT (GROUND-NUT) OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF PEANUT (GROUND-NUT) OIL, WHETHER OR NOT GROUND OR IN PELLETS"
4173,271210,PETROLEUM JELLY
4174,284330,GOLD COMPOUNDS
4175,290371,CHLORODIFLUOROMETHANE (HCFC-22)
4176,293723,ESTROGENS AND PROGESTINS
4177,350710,RENNET AND CONCENTRATES THEREOF
4178,380700,"WOOD TAR; WOOD TAR OILS; WOOD CRESOTE; WOOD NAPHTHA; VEGETABLE PITCH; BREWERS' PITCH AND LIKE PRODUCTS BASED ON ROSIN, RESIN ACIDS OR VEGETABLE PITCH"
4179,401036,ENDLESS SYNCHRONOUS BELTS OF A CIRCUMFERENCE EXCEEDING 150 CM BUT NOT EXCEEDING 198 CM
4180,721914,"FLAT-ROLLED STAINLESS STEEL IN COILS, 600 MM OR MORE WIDE, HOT-ROLLED, UNDER 3 MM THICK"
4181,710210,"DIAMONDS, UNSORTED"
4182,610443,"WOMEN'S OR GIRLS' DRESSES OF SYNTHETIC FIBERS, KNITTED OR CROCHETED"
4183,720720,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, CONTAINING 0.25% (WT.) OR MORE OF CARBON"
4184,681389,"FRICTION MATERIAL AND ARTICLES THEREOF (EXCEPT BRAKE LININGS OR PADS), UNMOUNTED, NOT CONTAINING ASBESTOS, OTHER MINERALSUBSTANCES OR OF CELLULOSE,NES"
4185,721240,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, UNDER 600 MM WIDE, PAINTED, VARNISHED OR COATED WITH PLASTICS"
4186,440792,"BEECH WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, WHETHER OR NOT PLANED ETC., OVER 6 MM (.236 IN.) THICK"
4187,520832,"WOVEN FABRICS OF COTTON, 85% OR MORE COTTON BY WEIGHT, DYED, PLAIN WEAVE, WEIGHING OVER 100 G/M2 BUT NOT OVER 200 G/M2"
4188,854460,"INSULATED ELECTRIC CONDUCTORS, FOR A VOLTAGE EXCEEDING 1,000 V"
4189,870110,"TRACTORS, PEDESTRIAN CONTROLLED TYPE (OTHER THAN TRACTORS OF THE TYPE USED ON RAILWAY STATION PLATFORMS)"
4190,961511,"COMBS, HAIR-SLIDES AND THE LIKE OF HARD RUBBER OR PLASTICS"
4191,980110,"VALUE OF REPAIRS OR ALTERATIONS OF PREVIOUSLY IMPORTED ARTICLES, REPAIRED OR ALTERED PRIOR TO EXPORTATION FROM UNITED STATES"
4192,843049,"BORING OR SINKING MACHINERY, NESOI, OTHER THAN SELF-PROPELLED"
4193,845910,WAY-TYPE UNIT HEAD MACHINES FOR REMOVING METAL
4194,848310,TRANSMISSION SHAFTS (INCLUDING CAMSHAFTS AND CRANKSHAFTS) AND CRANKS
4195,020210,"CARCASSES AND HALF-CARCASSES OF BOVINE ANIMALS, FROZEN"
4196,030249,"INDIAN MACKRLS, SEERFISH,JACKS, CREVALLES, SILVER POMFRETS, PACIFIC SURY, SCARD, CAPELIN, KAWAKAWA, CONITOS,MARLIN,SAILFISHED, FRESH/CHILLED"
4197,210330,MUSTARD FLOUR AND MEAL AND PREPARED MUSTARD
4198,210610,PROTEIN CONCENTRATES AND TEXTURED PROTEIN SUBSTANCES
4199,281820,"ALUMINUM OXIDE, EXCEPT ARTIFICIAL CORUNDUM, NESOI"
4200,285290,"MERCURY COMPOUNDS, INORGANIC OR ORGANIC, EXCLUDING AMALGAMS, NOT CHEMICALLY DEFINED"
4201,290392,"HEXACHLOROBENZENE (ISO) AND DDT (ISO) (CLOFENOTANE (INN), 1,1,1-TRICHLORO-2,2-BIS(P-CHLOROPHENYL)ETHANE)"
4202,400941,"TUBES, PIPES AND HOSES, OF VULCANIZED RUBBER, EXCEPT HARD RUBBER, REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS, NESOI, WITHOUT FITTINGS"
4203,690590,"CERAMIC CHIMNEY POTS, COWLS, CHIMNEY LINERS, ARCHITECTURAL ORNAMENTS AND OTHER CERAMIC CONSTRUCTIONAL GOODS NESOI"
4204,730422,"DRILL PIPE OF A KIND USED IN DRILLING FOR OIL OR GAS, OF STAINLESS STEEL"
4205,620990,"BABIES' GARMENTS AND CLOTHING ACCESSORIES OF TEXTILE MATERIALS NESOI, NOT KNITTED OR CROCHETED"
4206,720390,"SPONGY FERROUS PRODUCTS NESOI, IN LUMPS, PELLETS OR SIMILAR FORMS; IRON WITH MINIMUM PURITY OF 99.94% (WT.), IN LUMPS, PELLETS OR SIMILAR FORMS"
4207,680510,"ABRASIVE POWDER OR GRAIN, ON A BASE OF WOVEN TEXTILE FABRIC ONLY"
4208,442090,"WOOD MARQUETRY AND INLAID WOOD; CASKETS AND CASES FOR JEWELRY OR CUTLERY AND SIMILAR ARTICLES, OF WOOD; WOODEN ARTICLES OF FURNITURE, NESOI"
4209,520521,"COTTON YARN NESOI, 85% OR MORE BY WEIGHT OF COTTON, NOT PUT UP FOR RETAIL SALE, SINGLE COMBED YARN, NOT OVER 14 NM"
4210,570500,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS (WHETHER OR NOT MADE-UP), NESOI"
4211,950651,"LAWN TENNIS RACKETS, WHETHER OR NOT STRUNG, PARTS AND ACCESSORIES THEREOF"
4212,901910,MECHANO-THERAPY APPLIANCES; MASSAGE APPARATUS; PSYCHOLOGICAL APTITUDE-TESTING APPARATUS; PARTS AND ACCESSORIES THEREOF
4213,970600,ANTIQUES OF AN AGE EXCEEDING ONE HUNDRED YEARS
4214,850163,"AC GENERATORS (ALTERNATORS), OF AN OUTPUT EXCEEDING 375 KVA BUT NOT EXCEEDING 750 KVA"
4215,852290,"PARTS AND ACCESSORIES, EXCEPT PICKUP CARTRIDGES, FOR SOUND REPRODUCING, SOUND RECORDING, AND VIDEO RECORDING OR REPRODUCING APPARATUS"
4216,845320,MACHINERY FOR MAKING OR REPAIRING FOOTWEAR
4217,845530,ROLLS FOR METAL-ROLLING MILLS
4218,020329,"MEAT OF SWINE, NESOI, FROZEN"
4219,060420,"FOLIAGE, BRANCHES ETC WITHOUT FLOWERS OR FLOWER BUDS, AND GRASSES, MOSSES AND LICHENS, FRESH, SUITABLE FOR BOUQUETS OR FOR ORNAMENTAL PURPOSES"
4220,100640,"RICE, BROKEN"
4221,252330,ALUMINOUS CEMENT
4222,282490,"LEAD OXIDES, NESOI"
4223,291733,DINONYL OR DIDECYL ORTHOPHTHALATES
4224,292221,AMINOHYDROXYNAPHTHALENESULFONIC ACIDS AND THEIR SALTS
4225,293979,"ALKALOIDS, OF VEGETAL ORIGIN, NESOI"
4226,392310,"BOXES, CASES, CRATES AND SIMILAR ARTICLES, OF PLASTICS"
4227,400259,"ACRYLONITRILE-BUTADIENE RUBBER (NBR) IN PRIMARY FORMS (EXCEPT LATEX) OR IN PLATES, SHEETS OR STRIP"
4228,810420,MAGNESIUM WASTE AND SCRAP
4229,620433,"WOMEN'S OR GIRLS' SUIT-TYPE JACKETS AND BLAZERS OF SYNTHETIC FIBERS, NOT KNITTED OR CROCHETED"
4230,730431,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS NESOI, OF CIRCULAR CROSS SECTION OF IRON OR NONALLOY STEEL, COLD-DRAWN OR COLD-ROLLED"
4231,731419,"WOVEN PRODUCTS OF IRON OR STEEL, NESOI"
4232,721090,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM OR MORE WIDE, CLAD, PLATED OR COATED, NESOI"
4233,410330,"SWINE RAW HIDES & SKIN (NOT PRETANNED, FRESH OR SALTED, DRIED, LIMED, PICKLED OR OTHERWISE PRESERVED, BUT NOT TANNED/ PARCHMENT DRESSED/FURTHER PREPED"
4234,510710,"YARN OF COMBED WOOL, NOT PUT UP FOR RETAIL SALE, CONTAINING 85% OR MORE BY WEIGHT OF WOOL"
4235,480459,"KRAFT PAPER AND PAPERBOARD, NESOI, WEIGHING 225 G/M2 OR OVER, UNCOATED, BLEACHED NESOI, IN ROLLS OR SHEETS"
4236,480519,"FLUTING PAPER, UNCOATED, IN ROLLS/SHEETS, NOT FUTHER WORKED OR PROCESSED THAT AS SPECIFIED IN NOTE 3 TO CHAPTER 48, NESOI"
4237,440420,"HOOPWOOD; SPLIT POLES; PILES, PICKETS AND STAKES POINTED; ROUGHLY TRIMMED WOODEN STICKS FOR WALKING-STICKS, ETC.; CHIPWOOD AND THE LIKE; NONCONIFEROUS"
4238,481160,"PAPER & PAPERBOARD, COATED, IMPREGNATED OR COVERED WITH WAX, PARAFIN, STEAIN, OIL, OR GLYCEROL,"
4239,570190,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, KNOTTED (WHETHER OR NOT MADE UP), OF TEXTILE MATERIALS, OTHER THAN WOOL OR FINE ANIMAL HAIR"
4240,880260,SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES
4241,950490,GAME MACHINES EXCEPT COIN- OR TOKEN-OPERATED; GAMES PLAYED ON BOARDS; MAH-JONG AND DOMINOES; POKER CHIPS AND DICE; BOWLING EQUIPMENT; GAMES NESOI
4242,845970,"THREADING OR TAPPING MACHINES, FOR REMOVING METAL"
4243,843850,MACHINERY FOR THE PREPARATION OF MEAT OR POULTRY
4244,847050,CASH REGISTERS
4245,845819,"HORIZONTAL LATHES FOR REMOVING METAL, NOT NUMERICALLY CONTROLLED"
4246,251320,"EMERY, NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES"
4247,252910,FELDSPAR
4248,260300,COPPER ORES AND CONCENTRATES
4249,370253,"PHOTOGRAPHIC FILM ROLLS, NESOI, FILM NESOI, FOR COLOR SLIDES, OVER 16 MM, NOT OVER 35 MM WIDE AND NOT OVER 30 M LONG, SENSITIZED, UNEXPOSED"
4250,392069,"PLATES, SHEETS, FILM, FOIL AND STRIP OF PLASTICS, NOT SELF-ADHESIVE, NON-CELLULAR, NOT REINFORCED OR LAMINATED ETC., OF POLYESTERS NESOI"
4251,392610,OFFICE OR SCHOOL SUPPLIES OF PLASTICS
4252,780191,"LEAD, OTHER THAN REFINED, CONTAINING ANTIMONY BY WEIGHT AS THE PRINCIPAL OTHER ELEMENT, UNWROUGHT"
4253,722230,"BARS AND RODS OF STAINLESS STEEL, NESOI"
4254,731816,"NUTS, THREADED, OF IRON OR STEEL"
4255,550110,SYNTHETIC FILAMENT TOW OF NYLON OR OTHER POLYAMIDES
4256,551339,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS EXCEPT POLYESTER, UNDER 85% OF SUCH FIBERS, DIFFERENT COLORED YARNS, MIXED WITH COTTON, NOT OVER 170 G/M2"
4257,940152,SEATS OF BAMBOO
4258,860699,"RAILWAY OR TRAMWAY FREIGHT CARS, NOT SELF-PROPELLED, NESOI"
4259,870590,"SPECIAL PURPOSE VEHICLES, OTHER THAN THOSE PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS OR GOODS, NESOI"
4260,842490,"PARTS FOR MECHANICAL APPLIANCES FOR PROJECTING, DISPERSING OR SPRAYING, FIRE EXTINGUISHERS, SPRAY GUNS, AND STEAM OR SAND BLASTING MACHINES"
4261,820600,"TOOLS OF TWO OR MORE OF THE HEADINGS 8202 TO 8205 (SAWS, FILES, PLIERS, WRENCHES ETC. AND HANDTOOLS ETC. NESOI) PUT UP IN SETS FOR RETAIL SALE"
4262,842911,"BULLDOZERS AND ANGLEDOZERS, SELF-PROPELLED, TRACK LAYING"
4263,851190,PARTS FOR ELECTRICAL IGNITION OR STARTING EQUIPMENT USED FOR INTERNAL COMBUSTION ENGINES; PARTS FOR GENERATORS AND CUT-OUTS USED WITH SUCH EQUIPMENT
4264,851220,"ELECTRICAL LIGHTING OR VISUAL SIGNALING EQUIPMENT, FOR USE ON CYCLES OR MOTOR VEHICLES, EXCEPT FOR USE ON BICYCLES"
4265,843490,PARTS OF MILKING MACHINES AND DAIRY MACHINERY
4266,843920,MACHINERY FOR MAKING PAPER OR PAPERBOARD
4267,840890,"COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES), NESOI"
4268,844851,"SINKERS, NEEDLES AND OTHER ARTICLES USED IN FORMING STITCHES FOR KNITTING MACHINES, STITCH-BONDING AND GIMPED YARN ETC. MACHINES"
4269,240290,"CIGARS, CHEROOTS, CIGARILLOS AND CIGARETTES OF TOBACCO SUBSTITUTES, NOT CONTAINING TOBACCO"
4270,284030,PEROXOBORATES (PERBORATES)
4271,320413,BASIC DYES AND PREPARATIONS BASED THEREON
4272,610429,"WOMEN'S OR GIRLS' ENSEMBLES OF TEXTILE MATERIALS NESOI, KNITTED OR CROCHETED"
4273,610433,"WOMEN'S OR GIRLS' SUIT-TYPE JACKETS AND BLAZERS OF SYNTHETIC FIBERS, KNITTED OR CROCHETED"
4274,720719,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, UNDER 0.25% (WT.) CARBON, CROSS SECTION OTHER THAN RECTANGULAR, NESOI"
4275,620213,"WOMEN'S OR GIRLS' OVERCOATS, RAINCOATS, CARCOATS, CAPES, CLOAKS AND SIMILAR ARTICLES OF MANMADE FIBERS, NOT KNITTED OR CROCHETED"
4276,440793,"MAPLE (ACER SPP.), SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED"
4277,540810,"WOVEN FABRICS OF ARTIFICIAL FILAMENT YARN OBTAINED FROM HIGH TENACITY YARN, OF VISCOSE RAYON"
4278,470421,"CHEMICAL WOODPULP, SULFITE, OTHER THAN DISSOLVING GRADES, SEMIBLEACHED OR BLEACHED, CONFIEROUS"
4279,480640,"GLASSINE AND OTHER GLAZED TRANSPARENT OR TRANSLUCENT PAPERS, IN ROLLS OR SHEETS"
4280,880220,"AIRPLANES AND OTHER AIRCRAFT NESOI, OF AN UNLADEN WEIGHT NOT EXCEEDING 2,000 KG"
4281,930520,PARTS AND ACCESSORIES OF SHOTGUNS OR RIFLES OF HEADING 9303
4282,900590,"PARTS AND ACCESSORIES (INCLUDING MOUNTINGS) OF BINOCULARS, MONOCULARS, OTHEROTHER OPTICAL TELECOPES AND ASTRONOMICAL INSTRUMENTS NESOI"
4283,854040,"DATA/GRAPHIC DISPLAY TUBES, MONOCHROME; DATA/GRAPHIC DISPLAY TUBES, COLOR, WITH A PHOSPHOR DOT SCREEN PITCH SMALLER THAN 0.4 MM"
4284,854129,"TRANSISTORS, OTHER THAN PHOTOSENSITIVE, NESOI"
4285,830150,"CLASPS AND FRAMES WITH CLASPS, INCORPORATING LOCKS, OF BASE METAL"
4286,020744,"CUTS AND OFFAL OF DUCKS, EXCEPT FATTY LIVERS, FRESH OR CHILLED"
4287,030342,"YELLOWFIN TUNAS, (THUNNUS ALBACARES), EXCLUDING FILLETS, LIVERS AND ROES, FROZEN"
4288,030441,"PACIFIC SALMON (ONCORHYNCHUS NERKA, GORBUSCHA, KETA, ETC.), ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO) FILLETS, FRESH OR CHILLED"
4289,030749,"CUTTLE FISH AND SQUID, FROZEN, DRIED, SALTED OR IN BRINE"
4290,050590,"SKINS AND OTHER PARTS OF BIRDS, WITH THEIR FEATHERS OR DOWN; POWDER AND WASTE OF FEATHERS OR PARTS OF FEATHERS"
4291,150810,"PEANUT (GROUND-NUT) OIL AND ITS FRACTIONS, CRUDE, NOT CHEMICALLY MODIFIED"
4292,160290,"MEAT OR MEAT OFFAL PREPARED OR PRESERVED, NESOI, INCLUDING PREPARATIONS OF BLOOD OF ANY ANIMAL"
4293,160551,"OYSTERS, PREPARED OR PRESERVED"
4294,200870,"PEACHES, PREPARED OR PRESERVED, WHETHER OR NOT CONTAINING ADDED SWEETENING OR SPIRIT, NESOI"
4295,283319,"SODIUM SULFATES, EXCEPT DISODIUM SULFATES, NESOI"
4296,284210,DOUBLE OR COMPLEX SILICATES
4297,290539,"DIOLS, OTHER THAN ETHYLENE GLYCOL AND PROPYLENE GLYCOL, NESOI"
4298,293590,"SULPHONAMIDES, NESOI"
4299,293627,"VITAMIN C (ASCORBIC ACID) AND ITS DERIVATIVES, UNMIXED"
4300,310290,"NITROGENEOUS MINERAL OR CHEMICAL FERTILIZERS, INCLUDING MIXTURES, NESOI"
4301,380690,DERIVATIVES OF ROSIN AND RESIN ACIDS NESOI; ROSIN SPIRIT AND ROSIN OILS; RUN GUMS
4302,380993,"FINISHING AGENTS, DYE CARRIERS AND PREPARATION NESOI, OF A KIND USED IN THE LEATHER OR LIKE INDUSTRIES"
4303,400912,"TUBES, PIPE, AND HOSES, OF VULCANIZED RUBBER, EXC HARD RUBBER, NOT REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS, WITH FITTINGS"
4304,690100,"BRICKS, BLOCKS, TILES AND OTHER CERAMIC GOODS OF SILICEOUS FOSSIL MEALS (INCLUDING KIESELGUHR, TRIPOLITE OR DIATOMITE) OR SIMILAR SILICEOUS EARTHS"
4305,690410,CERAMIC BUILDING BRICKS
4306,721491,"BARS AND RODS OF IRON OR NONALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR HOT-EXTRUDED BUT INCL TWISTED,RECTANULAR CROSS SECTN, NESOI"
4307,761300,ALUMINUM CONTAINERS FOR COMPRESSED OR LIQUEFID GAS
4308,581100,"QUILTED TEXTILE PRODUCTS IN THE PIECE (ONE OR MORE LAYERS ASSEMBLED WITH PADDING BY STITCHING ETC.), OTHER THAN EMBROIDERY"
4309,560312,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED: OF MANMADE FILAMENTS WEIGHING MORE THAN 25 G/M2 BUT NOT MORE THAN 70 G/M2"
4310,481490,"WALLPAPER AND SIMILAR WALLCOVERING, NESOI; WINDOW TRANSPARENCIES OF PAPER"
4311,850152,"AC MOTORS NESOI, MULTI-PHASE, OF AN OUTPUT EXCEEDING 750 W BUT NOT EXCEEDING 75 KW"
4312,844711,CIRCULAR KNITTING MACHINES WITH CYLINDER DIAMETER NOT EXCEEDING 165 MM
4313,847780,"MACHINERY FOR WORKING RUBBER OR PLASTICS OR FOR THE MANUFACTURE OF PRODUCTS FROM THESE MATERIALS, NESOI"
4314,847910,"MACHINERY FOR PUBLIC WORKS, BUILDING OR THE LIKE"
4315,853222,"FIXED CAPACITORS NESOI, ALUMINUM ELECTROLYTIC"
4316,853390,"PARTS FOR ELECTRICAL RESISTORS, INCLUDING PARTS FOR RHEOSTATS AND POTENTIOMETERS"
4317,480920,"SELF-COPY PAPER, IN ROLLS OVER 36 CM WIDE OR RECTANGULAR SHEETS WITH AT LEAST ONE SIDE OVER 36 CM IN UNFOLDED STATE"
4318,911120,"WATCH CASES OF BASE METAL, WHETHER OR NOT GOLD OR SILVER-PLATED"
4319,853990,"PARTS FOR ELECTRIC FILAMENT, DISCHARGE OR ARC LAMPS"
4320,851930,TURNTABLES (RECORD-DECKS)
4321,844790,"KNITTING MACHINES, NESOI, AND MACHINES FOR MAKING GIMPED YARN, TULLE, LACE, EMBROIDERY, TRIMMINGS, BRAID OR NET AND MACHINES FOR TUFTING"
4322,853932,MERCURY OR SODIUM VAPOR DISCHARGE LAMPS; METAL HALIDE DISCHARGE LAMPS
4323,020754,"CUTS AND OFFAL OF GEESE, EXCEPT FATTY LIVERS, FRESH OR CHILLED"
4324,030539,"FISH FILLETS, DRIED, SALTED OR IN BRINE, BUT NOT SMOKED, NESOI"
4325,110422,"GRAINS, WORKED (FOR EXAMPLE, HULLED, PEARLED, SLICED OR KIBBLED), OF OATS"
4326,120510,"LOW ERUCIC ACID RAPE OR COLZA SEED, WHETHER OF NOT BROKEN"
4327,152110,VEGETABLE WAXES (OTHER THAN TRIGLYCERIDES)
4328,261790,"ORES AND CONCENTRATES, NESOI"
4329,293353,"ALLOBARB (INN), MECLOQUALONE (INN), BARBITAL (INN), BUTALBITAL (INN), BUTOBARBITAL, CYCLOBARBITAL (INN), METHYLPHENOBARBITAL (INN), ETC."
